1322422;['6131226'];['2838340', '6916344', '3988692', '34120', '6198020'];1115667;1971293;1406675;Soft;Heritage;1961-11-20;2021-03-15;1
5561301;['7314045', '9024089', '8338735', '7222183', '7228204'];['4508799'];6913613;4298663;5667383;Hard;Bought;1904-07-08;2012-09-13;5
2323302;['326729', '735727', '6340444', '3175180', '1532127'];['7655893', '914270', '809461', '6058610'];7788878;4002246;961162;Soft;Heritage;1954-08-16;2016-11-20;4
241262;['7755353', '7482602', '4936646', '5004924'];['5636856'];6451250;485648;4265409;Hard;Heritage;1982-09-25;2002-01-09;5
69147;['8517819', '5878887'];['324629', '2837179', '4379648', '4898559'];6871811;7000800;6955348;Soft;Heritage;1914-09-03;2017-07-17;5
9184918;['841480', '2310666', '6149644', '6788472', '3503215'];['6325985', '8033837', '2009174', '9440125'];5870750;4095882;2528097;Soft;Heritage;1964-07-26;2024-03-23;3
5398528;['1667913'];['3102140', '3985162', '139387', '1267261', '1649149'];9790520;8776121;1695260;Soft;Heritage;1949-11-24;2020-09-02;1
6187233;['3612767', '5960745', '6774835'];['9975766', '6173520', '4913929', '139697'];6583916;357025;9442054;Hard;Heritage;1904-04-11;2013-08-26;3
8089202;['9060193', '5868474'];['4808686', '8280555'];4264259;658675;5396955;Hard;Bought;1938-08-06;2007-05-05;2
2798478;['2628404', '1727537', '23208'];['8065474', '1337601', '1258274'];4246737;409841;5812028;Hard;Heritage;1955-06-15;2015-01-12;3
8480842;['8019773', '9445586', '8183393', '1033946', '3554581'];['5260165', '8913087', '5155506', '7467906'];8336387;9066743;2147544;Soft;Bought;1929-12-22;2008-10-21;1
5243251;['4394081', '6022538', '5312035'];['9490972'];7846450;1013081;9303649;Soft;Heritage;1914-01-03;2001-02-04;2
5395133;['5009538'];['6758131'];6313300;8843961;9888243;Hard;Heritage;1958-06-11;2003-04-05;2
5531685;['1678357', '4518175'];['1772348', '9546258', '8088252'];7249066;7658307;4064390;Hard;Heritage;1952-01-17;2014-03-13;2
2054339;['448952', '6918946'];['6743643', '5565358', '8725942', '2733545', '2311250'];5529063;9708851;9643042;Hard;Bought;1989-10-03;2001-03-01;5
6716768;['6293393', '6235817'];['4477205', '5168275'];4716392;3686066;8878289;Hard;Present;1951-07-28;2012-01-15;3
3205609;['735563', '7102894', '6440586', '4495505', '1119547'];['4841239', '6223236', '9454402', '6696962', '8094226'];4151752;1365531;136327;Hard;Bought;1978-03-25;2014-10-13;2
7967091;['4059371', '7797629', '8336841', '1757280', '1119398'];['6193798', '5970612'];6955176;7853540;484294;Hard;Bought;1936-02-22;2008-01-14;4
9293957;['4290152', '2216888', '3730355', '9809099', '5090030'];['1946591', '8201940'];158449;531023;9115202;Soft;Heritage;1995-03-25;2022-06-27;1
4223376;['8419338', '8355839', '4690752', '1782118', '8467736'];['7985365', '4513797'];7499642;8806082;7132762;Hard;Heritage;1982-03-23;2001-08-18;3
2376101;['2040317', '9873881'];['8009873', '9014648', '9945792', '8504345', '6037927'];2882595;7283934;1885994;Soft;Bought;1983-11-16;2004-02-08;5
9220376;['5841692', '4173727', '9634883', '1669536'];['9617575'];1257132;2579976;5833278;Soft;Present;1904-11-09;2022-12-09;2
8387866;['1966237', '5822807', '6368928'];['5820532', '4360111', '5473371'];4685761;3716134;1224330;Hard;Heritage;1976-11-12;2019-02-26;3
6063387;['3617180', '4787119', '8129246'];['9862102', '7020773', '7256046', '2745890'];8089554;5168022;8168816;Hard;Heritage;1972-10-04;2008-05-11;3
9163825;['2361327', '2834871', '2189111'];['2442551', '2009593', '2868016'];1010294;3546802;654562;Hard;Heritage;1978-11-28;2019-09-06;3
3556075;['1726765', '4657563', '408290', '4914665', '1440965'];['7891178', '1561036', '7009144', '6900635', '363946'];7776822;4185786;7454094;Hard;Heritage;1953-10-16;2002-09-03;5
5155280;['6115257', '1663055', '3623613'];['3651875'];8465312;3533949;7897744;Hard;Heritage;1951-11-12;2002-06-05;2
5902790;['5763934', '998377', '6603878'];['3462884', '3875284'];8822565;9196825;120844;Hard;Present;1979-09-03;2020-10-07;4
9631511;['9518267', '1115477', '2598933', '6185851'];['4290228', '2416548', '7463045', '9553172', '1982212'];1927714;3124224;537867;Hard;Heritage;1911-09-13;2010-11-10;5
1688511;['232709', '5231477', '2098609'];['2729647', '6639335', '5937368', '6617283', '7249819'];981482;2640678;248298;Hard;Bought;1972-03-18;2006-10-15;1
7905771;['3108842', '8014592', '7677755', '6622020', '8378660'];['1678892'];2363410;7444366;6504748;Hard;Present;1931-08-21;2006-06-19;5
4193502;['8289835', '5092506', '8633250', '9660436', '7575450'];['7428647'];1206072;5741768;7150196;Soft;Bought;1949-09-08;2008-11-05;5
8590501;['4763595', '7422605', '3357863'];['6127992', '9457126', '2018385', '7467306'];4821709;8398893;557981;Hard;Heritage;1962-03-04;2019-01-26;4
2053334;['371851', '1077316', '4431865', '6224969', '5299893'];['1991285', '2840182', '9132044', '3989068'];7934474;6515578;9188554;Soft;Present;1927-02-03;2010-04-10;1
3680616;['4009971', '1236128', '7791496', '9184849'];['4627130', '4460342', '98038'];4018335;303341;6627860;Hard;Present;1965-11-10;2022-11-21;5
6407704;['8708080', '5592849', '6085976', '6046193', '882263'];['9442883', '9078747', '4488456', '5938927'];5374706;9177777;8751603;Hard;Present;1954-05-08;2018-04-02;2
962730;['869041', '9721293'];['1044738', '7420292', '5672892'];752183;9710348;2262757;Soft;Bought;1910-04-18;2016-03-19;2
627867;['5750383', '1020357', '5693408'];['4788907'];4021588;1136780;1113995;Soft;Present;1904-02-06;2011-11-15;1
2232532;['6408960', '9408708', '5957385', '6040258', '8634744'];['3192692', '1169460'];3988340;1411055;1544136;Soft;Bought;1939-01-06;2008-06-19;1
3611961;['142329', '4762175', '9366132', '7244397', '8391338'];['1271698', '4156450', '5067159', '8221963', '1958675'];4144258;7382285;6022434;Soft;Present;1912-03-06;2024-02-20;1
1408499;['4843148', '797986', '5337990'];['5365972', '320895', '1769935', '9474254'];4607712;4003300;3031650;Soft;Heritage;1902-05-19;2002-11-28;2
8437036;['3699738', '7942375', '1355260', '1078154', '5182268'];['1582520', '2355461', '7053131'];613511;9972471;8652733;Hard;Bought;1943-06-15;2003-12-24;3
6933998;['7336111'];['3829450', '3914040'];4527861;7795057;9583050;Hard;Heritage;1974-08-22;2006-02-25;2
7129352;['1170379'];['5057892', '4654003', '7401673'];2133596;2248275;1450211;Soft;Present;1980-03-08;2022-12-13;2
5041261;['93860', '6143425'];['5847785', '7207214', '4117581'];2846541;8279744;8150354;Hard;Present;1930-09-07;2001-02-09;2
4766263;['3815182', '5225331'];['1008010', '4480122', '4239111', '2930795'];9703957;522107;6946760;Hard;Heritage;1990-09-25;2014-11-22;5
8925564;['619347', '953532', '6238776', '1632988'];['8291626', '7025136', '3616573', '7573774'];6969815;4809485;4788316;Soft;Present;1913-02-28;2006-11-07;2
385100;['741665', '8613333', '5533917'];['2975720', '4051717', '6111677', '8585604'];5650925;3148118;9124783;Hard;Heritage;1917-06-19;2007-08-19;1
2850359;['9144578', '1049175'];['4894553', '6823950', '4171653'];7933280;9245481;7206617;Soft;Bought;1965-02-22;2002-02-07;1
9089704;['9879421'];['4606891', '4038902', '8826114'];9010655;900792;9960322;Soft;Heritage;1928-01-23;2011-11-22;3
7979321;['2550327', '5367764', '4971176', '7647430', '3963151'];['4147379', '3158818', '4328420', '6160128', '2052184'];8983439;5166934;4715177;Hard;Heritage;1913-04-10;2024-12-08;3
1596943;['8074632'];['5618264', '1820926', '1639150', '8056414'];939512;5609092;1178494;Soft;Bought;2000-02-08;2009-06-12;5
1669387;['1929747', '6969392', '2318920', '4729200', '8437468'];['1184543', '3650724', '5383701', '6468266', '2307494'];5040300;742105;8404713;Hard;Present;1960-07-28;2006-09-25;2
1359327;['3915912', '5072563', '2946695', '1740197', '1136129'];['5624170'];5390628;5368543;2173222;Hard;Present;1964-03-12;2005-07-04;3
7065513;['787527', '6860398', '1034471', '3904', '847615'];['4600605', '3487689', '5691917'];5919229;236835;3416068;Soft;Heritage;1975-06-26;2001-06-23;1
7310313;['2286253'];['3143952', '3236045', '3167640', '4463809'];6420459;991880;5286822;Soft;Bought;1990-11-13;2013-05-05;1
4059136;['2618145', '9668599', '4027425'];['1171556', '6705407'];5837277;4241276;2279084;Hard;Present;1941-09-02;2004-02-07;3
6020146;['7774203'];['8750304', '4286748', '8499043', '4695199', '4896454'];7373097;8067244;643560;Hard;Bought;1913-09-11;2015-02-04;1
1744542;['1678627', '2534329', '6990001', '5389900'];['6427650', '3713561', '2037790', '9818722'];8344860;4191875;487042;Soft;Heritage;1922-07-10;2001-12-12;3
1245222;['4496434', '1879990', '9315216', '5426725'];['7509696', '1180530', '4801684', '7975451'];5747106;7510220;3308313;Hard;Present;1926-02-23;2024-03-09;5
4472459;['7773578', '8171118', '4882626', '9439490'];['5803393'];9010048;1187246;3359006;Soft;Present;1953-02-27;2006-07-04;3
2219125;['6455972'];['3469745'];9399468;2945914;4100320;Hard;Present;1907-10-19;2023-07-22;1
9599887;['6414459'];['2484588', '6469280', '9509512'];1906383;75672;4135631;Hard;Present;1976-01-28;2002-12-04;5
2627574;['6959404'];['1169534', '9641519'];1449789;1767443;5885967;Soft;Present;1999-04-03;2011-02-04;2
6285806;['6079598', '7210160', '480435'];['5900526', '4267764'];9286652;8483628;3366872;Hard;Bought;1935-01-03;2011-07-15;2
1261340;['3006761', '652400'];['9749461', '2779542'];98649;7859828;9107475;Soft;Present;1999-04-10;2013-06-09;1
2680877;['2483160', '2185912', '6581100'];['8697854', '6186062', '4767445'];338961;55493;5954991;Soft;Heritage;1961-09-23;2010-11-04;1
553169;['3966983', '7546428', '572966'];['3523512'];8880301;7223906;7370816;Hard;Heritage;1909-12-13;2004-10-02;5
8887832;['4172218', '8664011'];['8166637', '5734514'];6054806;5604236;8616390;Soft;Heritage;1913-12-07;2003-10-06;4
5655944;['293266'];['7920148'];7102861;3851149;2332287;Hard;Heritage;1999-08-14;2008-06-25;1
3983261;['9311294'];['7047994'];6782171;8806687;6642564;Soft;Bought;1946-05-17;2008-10-15;2
9965022;['1363380'];['7482340', '8255864', '8153565', '772704', '3346559'];8087929;3180453;8198146;Soft;Present;1960-11-13;2021-05-19;2
8515843;['3877552'];['2465068', '7733443', '8884004', '1821237'];1888727;2578654;8853684;Hard;Bought;1979-11-16;2014-02-25;1
8516967;['2749813', '641404', '7054962', '3037608', '3218383'];['7952634', '5378286', '3367828', '6044856', '6267078'];516694;1184142;1194570;Soft;Bought;1947-12-16;2008-11-11;1
4394451;['7904696', '4189269', '2831773'];['2830810', '9283492'];9512332;317425;7948795;Hard;Bought;1912-01-19;2001-07-18;1
924519;['1175559', '558332', '731749', '7068513', '8759432'];['726695', '8467762', '77390', '7604972'];7116781;2499049;1872599;Hard;Bought;1961-08-19;2012-08-14;3
1663480;['7169408', '7255342', '9320681', '7908177', '5424850'];['8010021', '5356506', '8830846', '7649784', '6908839'];6443748;7763075;3099146;Soft;Bought;1987-01-06;2021-09-14;1
9063888;['1947404', '3665289', '5785341', '419747', '8824999'];['9697558', '4073848', '6202228'];8981575;6800997;4420085;Hard;Heritage;1957-03-10;2022-10-20;4
3058187;['3621004', '2843799'];['5661567', '6637649'];2317983;8795496;5556724;Hard;Present;1975-04-06;2017-05-17;1
496431;['3246718'];['1949415', '183861'];5084930;9521285;6830817;Hard;Heritage;1986-10-28;2017-02-13;4
323094;['154325', '4422366'];['2656991', '7389252', '2972446', '5278395', '6558380'];4808401;6582720;69830;Soft;Heritage;1915-10-22;2016-07-26;5
6111931;['3463618', '589111', '7119109'];['2615858', '5864909', '6085589', '4804589', '5198359'];8771848;1429419;4671402;Soft;Heritage;1950-05-11;2017-03-17;5
4082353;['4679436', '9742799', '6575163', '847717', '3538074'];['575500', '9757895'];4046324;1833049;5257986;Hard;Present;1959-08-17;2019-07-03;4
2048135;['4745781', '8718248', '2069495', '7202934', '171139'];['3055885', '1847633'];8357027;684515;1015068;Soft;Heritage;1968-01-26;2011-03-22;4
9751605;['324613', '5316181', '4068946'];['9679605', '7824155'];9549799;1390834;9699109;Soft;Present;1940-07-12;2005-05-03;2
411629;['5259320', '4158246', '9547551', '4955595'];['6392640', '4243269'];9468136;9785633;8439133;Hard;Present;1971-11-28;2002-10-05;1
4420070;['2899027', '8457180'];['7299067'];3105983;8963480;6313382;Hard;Bought;1976-01-23;2016-01-25;3
8548150;['3868339', '1968130', '56053', '155523'];['3941858', '888882', '1870163', '8406155'];1425985;1075737;8510910;Soft;Heritage;1973-05-02;2021-08-09;1
1137323;['9821203'];['6633629', '1865852'];189849;7874958;3943405;Soft;Present;1992-09-24;2014-09-12;4
717227;['5456582', '2112016'];['5847519', '7887901'];3737022;8452383;4286451;Soft;Bought;1977-07-01;2009-03-25;1
6714974;['3737098', '3588682', '3298033'];['5152199', '6694121'];6058139;1989947;7209611;Soft;Bought;1920-08-11;2009-06-06;1
3409791;['8901205', '6578831', '2519134', '9359156'];['6253009', '5295985', '7544322', '7717297'];4797925;8469043;2970991;Soft;Bought;1900-10-07;2023-07-02;5
7901536;['8290409', '5542814', '7175463'];['8909124', '6090272', '4285118'];4357863;2008219;5247820;Hard;Bought;1948-09-26;2008-03-27;4
2331397;['9104392', '7143864', '3817229'];['8581741', '9881282', '7484479'];2107450;8820090;6712635;Hard;Heritage;1953-06-25;2012-02-16;2
2271868;['9328959', '6545515', '5331092'];['117771'];9741955;3390656;1529923;Hard;Bought;1943-05-09;2007-11-14;1
4120798;['1232887', '1025027', '2997248'];['7855906', '9195978'];463437;6516738;8590524;Soft;Bought;1969-05-26;2013-07-11;5
763076;['9422287', '6496214', '1140916', '9661060'];['4185509', '5125259', '8100232', '3529426'];214663;1726404;8833647;Soft;Bought;1945-04-16;2003-02-20;4
2900927;['7797700', '2652513', '2003050'];['6360898', '3640531', '6486445'];3808203;8095412;1032084;Hard;Heritage;1993-09-03;2001-05-28;2
3852229;['1707187', '8625958'];['4205780', '988061'];8975208;7929845;3216580;Hard;Present;1922-05-13;2022-12-25;4
7636589;['510195', '3966169', '7658508'];['2239470', '2787013', '537242', '8630245'];2781831;8536029;5644575;Soft;Bought;1973-09-23;2021-05-06;3
3418736;['9750116', '9040353', '6464921', '3091271', '3360654'];['3786712', '2590042', '5422986', '2676286', '8439060'];3025260;6476870;9162162;Soft;Bought;1920-09-01;2002-05-07;2
5136772;['9022118', '9893119', '7228368', '7091814'];['9777873'];5438410;6295909;5311476;Hard;Bought;1911-03-19;2022-10-03;3
6053819;['4763255', '4834086', '6528096', '7564582'];['2906386', '4332312', '9197821', '8114823', '2790493'];1238422;7186360;3237407;Soft;Heritage;1955-01-08;2020-10-16;2
8361061;['4018276', '9826194'];['343964', '7859714', '2826843', '3916913', '4545159'];9345111;5605152;4750359;Hard;Present;1959-12-09;2018-08-05;3
5500627;['5605909', '3408077', '6347607'];['2879773'];5501903;6135335;7080261;Soft;Bought;1975-10-04;2017-07-10;3
584718;['1306312', '4604423', '8989669', '6753376', '8795183'];['8191049', '4272266'];5203697;7089139;4570443;Soft;Heritage;1932-02-09;2016-07-14;3
8374937;['3490604', '1784026', '9630312', '2293447', '8457668'];['9729949', '5836328'];613245;8899517;477681;Hard;Heritage;1931-02-14;2017-01-21;1
1601220;['548288'];['4908292'];691806;3403661;8361237;Soft;Bought;1974-08-24;2016-05-14;5
3177833;['9637470', '3500507'];['6195253', '2289264', '1124566'];5568773;8884123;2641378;Soft;Present;1963-10-26;2014-03-24;5
330145;['5300367'];['3145153'];1352063;7592815;4009331;Hard;Heritage;1971-03-26;2021-04-07;4
8010831;['5930038'];['8698332'];3358440;9369672;8046875;Soft;Bought;1978-06-20;2018-10-14;5
9388818;['3864637', '6629003'];['6967421', '6454439', '6452042'];6375741;7533396;5003551;Hard;Present;1921-10-24;2010-03-08;3
8172367;['6428516', '9318726', '4605460'];['1587352'];1990492;7295763;7219562;Hard;Heritage;1988-06-27;2001-09-12;4
7106340;['8472482', '1656971', '4030475'];['3231211', '8660260', '6367011', '619187', '6538576'];2640876;685797;575822;Soft;Bought;1942-02-09;2014-03-13;3
5050290;['319451', '1166907'];['5539340'];3405254;6482762;90174;Hard;Heritage;1984-02-27;2018-06-06;4
4844936;['2707187', '747651', '5163715', '2236419'];['5967487'];2971439;906050;7894126;Hard;Heritage;1984-08-15;2005-11-04;5
4440895;['785036', '5770121'];['7323776', '188439'];5360134;6724699;6516927;Soft;Bought;1948-09-16;2015-08-18;2
1289021;['720176', '6543217', '7722086'];['1312432', '8819724', '5856152', '8538146'];3202177;5824143;7266185;Hard;Bought;1948-11-12;2003-06-04;2
2407994;['4651452', '8665779', '6066599', '7411011'];['7312201', '8640476', '3319815'];8174276;1501792;3250923;Soft;Bought;1913-12-22;2011-11-21;1
4657385;['4117335', '8750459', '6301544', '832711', '3159395'];['8625262', '923383'];3223215;5120309;7714348;Hard;Heritage;1920-06-08;2002-01-04;4
3148410;['1433682', '2184040', '4230982'];['9890482', '8866210', '353907', '7083142'];6344365;4969927;6441947;Soft;Present;1986-09-08;2013-08-08;2
1221307;['7302487', '3463529'];['4410741', '1946482'];9230269;8486168;1915315;Soft;Present;1909-05-23;2001-03-12;5
2438497;['7013578', '1510327'];['8843548', '6691478', '2204143', '2482298', '1461137'];3164037;6708040;9186705;Hard;Heritage;1945-10-11;2014-07-15;2
9884314;['8232767', '1834056', '3623635', '6710098'];['9832420', '991658', '9391298'];6963926;6533251;956060;Soft;Heritage;1903-09-09;2009-06-03;5
4676365;['1301912', '1315923', '8137762', '2273808'];['6439937', '4197326', '570212', '361510', '4623804'];3424498;6346784;3452659;Hard;Heritage;1946-11-24;2015-02-03;4
5756498;['8350193', '5831307', '9112298', '7760694', '7422360'];['4115001', '4196945'];7909113;1735964;6000974;Hard;Bought;1982-11-24;2005-09-24;5
7773519;['9240609', '8185926'];['400901'];556314;6902412;2048513;Soft;Heritage;1966-11-06;2012-11-15;4
5361650;['6833246', '9840182', '3289637', '1546416', '6814261'];['4576021', '4154225', '5372877', '1998223', '2551278'];6263928;9212363;7200971;Soft;Heritage;1915-03-01;2009-04-05;5
1478351;['3976069', '8954552', '6888552', '1140936', '5099255'];['2305062', '6882595', '4967227'];5455174;274509;9931867;Hard;Present;1966-02-25;2016-02-12;4
5331415;['8920698', '7515657', '620842'];['9679234', '1915681'];5847836;1987734;9302225;Hard;Heritage;1980-01-25;2014-06-03;3
3413737;['3070792', '8999763', '1799389', '9772713', '840404'];['5257870', '353745', '7494602'];8536282;7253008;3492223;Hard;Present;1903-05-03;2019-08-01;1
8201228;['6497128', '5287333', '1710976', '5756448'];['345628', '2752816', '574203', '2023065', '6040317'];1123608;5565804;4960789;Hard;Present;1915-04-09;2010-09-11;3
6304560;['1364233', '7765870', '3704743', '6368535'];['3024212', '1807434', '7577791'];6452324;3056439;7533486;Soft;Present;1941-08-25;2003-12-24;3
2309249;['1166908', '6009851', '5319091', '776958', '5783300'];['4153467', '6155503'];6725529;7788368;8940848;Soft;Heritage;1965-12-24;2002-02-28;2
